household_count,gu_name,umd_nm,apt_name,jibun,apt_seq,sgg_cd,bjdong_cd,land_cd,bonbun,bubun,trade_count,latest_deal_date,max_deal_amount,exclusive_area_count,exclusive_areas
19,강남구,신사동,우찬,550-20,11680-452,11680,,1,0550,0020,3,2026-02-13,64000,3,22.68|37.18|59.78
19,강남구,신사동,유로미아파트A동,547-7,11680-541,11680,,1,0547,0007,2,2022-12-05,165000,2,84.83|111.62
19,강남구,신사동,유로미아파트B동,547-8,11680-542,11680,,1,0547,0008,1,2019-07-19,170000,1,117.29
18,강남구,신사동,장자울아파트,593-21,11680-482,11680,,1,0593,0021,1,2018-04-30,89000,1,94.8
17,강남구,신사동,진흥아마란스,626-1,11680-485,11680,,1,0626,0001,6,2025-10-15,240000,3,97.15|175.64|180.92
11,강남구,신사동,청림빌,555-11,11680-544,11680,,1,0555,0011,2,2024-06-27,90000,2,67.66|84.93
11,강남구,신사동,체리빌,550-7,11680-543,11680,,1,0550,0007,2,2021-04-29,131000,2,97.67|102.02
13,강남구,신사동,토미,593-32,11680-584,11680,,1,0593,0032,6,2026-02-02,110000,2,78.54|80.83
15,강남구,신사동,하야트빌,551-5,11680-713,11680,,1,0551,0005,8,2026-02-12,94000,5,50.56|64.98|65.01|67.22|70.95
19,강남구,신사동,현대아인빌,569-1,11680-547,11680,,1,0569,0001,4,2024-08-30,199000,3,121.72|138.42|138.7
19,강남구,압구정동,대림빌라트,444,11680-19,11680,,1,0444,0000,1,2019-11-21,450000,1,234.75
296,강남구,압구정동,한양2,493,11680-379,11680,,1,0493,0000,40,2026-01-22,845000,2,147.41|175.92
286,강남구,압구정동,한양4,486,11680-381,11680,,1,0486,0000,45,2025-06-05,887000,4,101.09|102.81|104.76|208.65
239,강남구,압구정동,한양7,528,11680-384,11680,,1,0528,0000,40,2026-01-20,600000,3,106.22|110.25|137.55
90,강남구,압구정동,한양8(81동한개동),510,11680-383,11680,,1,0510,0000,14,2025-07-03,835000,4,195.26|200.99|204.64|210.1
15,강남구,역삼동,(828-21),828-21,11680-1327,11680,,1,0828,0021,3,2024-10-15,91000,3,58.65|62.19|81.33
18,강남구,역삼동,(828-76),828-76,11680-487,11680,,1,0828,0076,2,2019-05-27,50800,2,31.83|42.39
28,강남구,역삼동,Bienestar,682-1,11680-4867,11680,,1,0682,0001,1,2022-05-24,263000,1,127.382
99,강남구,역삼동,EGSoulLeader,828-28,11680-4129,11680,,1,0828,0028,6,2025-03-04,28000,5,13.61|17.03|17.19|19.37|25.56
68,강남구,역삼동,강남서해그랑블,796-29,11680-4050,11680,,1,0796,0029,29,2026-01-22,130000,7,62.26|66.04|70.57|71.26|78.57|80.2|84.8
52,강남구,역삼동,강남역우정에쉐르,823-7,11680-503,11680,,1,0823,0007,23,2026-03-03,56000,4,16.78|17.13|17.23|26.68
25,강남구,역삼동,강남웅진베어스빌,838-10,11680-4863,11680,,1,0838,0010,2,2026-03-07,40120,2,18.61|20.63
12,강남구,역삼동,강남한솔,794-19,11680-3626,11680,,1,0794,0019,3,2025-11-25,77500,2,50.7|74.61
15,강남구,역삼동,갤러리아트,783-28,11680-272,11680,,1,0783,0028,4,2022-01-03,76000,2,53.65|80.39
17,강남구,역삼동,갤러리하우스,783-3,11680-271,11680,,1,0783,0003,7,2021-06-14,80000,3,71.66|76.52|84.95
19,강남구,역삼동,거평빌라트,794-28,11680-233,11680,,1,0794,0028,1,2021-07-13,181500,1,210.15
17,강남구,역삼동,경일역삼,775-14,11680-500,11680,,1,0775,0014,4,2025-12-26,135000,3,84.96|110.49|146.11
17,강남구,역삼동,공간쉐르빌,783-30,11680-273,11680,,1,0783,0030,8,2023-09-09,83000,4,43.27|75.45|78.08|79.48
10,강남구,역삼동,네스빌(728-10),728-10,11680-235,11680,,1,0728,0010,5,2025-02-13,192000,2,231.23|244.52
19,강남구,역삼동,노블스위트,747,11680-461,11680,,1,0747,0000,3,2024-03-05,65000,2,78.94|84.85
16,강남구,역삼동,노블카운티,794-24,11680-463,11680,,1,0794,0024,4,2025-11-19,108000,1,81.85
8,강남구,역삼동,뉴엠빌라트,635-9,11680-264,11680,,1,0635,0009,1,2018-12-26,100000,1,146.09
71,강남구,역삼동,대명벨리온,727-2,11680-4036,11680,,1,0727,0002,32,2025-07-18,28000,5,13.604|17.684|23.626|25.762|30.522
28,강남구,역삼동,동원스위트뷰역삼,745-13,11680-4667,11680,,1,0745,0013,8,2026-01-26,120000,4,76.91|84.83|108.45|109.2
19,강남구,역삼동,로얄빌리지,644-6,11680-266,11680,,1,0644,0006,5,2025-06-18,120000,4,79.62|80.64|83.12|103.49
15,강남구,역삼동,로얄팰리스,633-22,11680-458,11680,,1,0633,0022,2,2020-06-10,108500,2,105.16|137.09
15,강남구,역삼동,리츠빌아파트,787-4,11680-408,11680,,1,0787,0004,4,2022-11-16,86500,2,53.68|93.22
19,강남구,역삼동,리치타워,604,11680-248,11680,,1,0604,0000,4,2025-05-28,73000,3,86.76|89.83|93.02
12,강남구,역삼동,마이다스힐빌라트,728-6,11680-667,11680,,1,0728,0006,1,2022-01-28,72000,1,243.52
14,강남구,역삼동,명인갤러리,729-37,11680-261,11680,,1,0729,0037,7,2025-07-23,115000,2,68.37|84.78
14,강남구,역삼동,명인갤러리2차,732-25,11680-597,11680,,1,0732,0025,2,2020-10-13,130000,1,122.46
19,강남구,역삼동,베스젠빌,633,11680-457,11680,,1,0633,0000,3,2020-11-30,149000,3,99.85|127.44|139.23
48,강남구,역삼동,브라운스톤역삼,747-5,11680-496,11680,,1,0747,0005,13,2026-04-05,111000,1,59.96
14,강남구,역삼동,상지리츠빌(1호라인),761-9,11680-499,11680,,1,0761,0009,3,2023-02-23,229000,1,153.65
19,강남구,역삼동,상지리츠빌역삼2차,761-3,11680-3712,11680,,1,0761,0003,3,2025-05-19,230000,3,132.02|141.53|165.06
19,강남구,역삼동,성영forU,681-46,11680-492,11680,,1,0681,0046,7,2023-03-23,168000,3,114.01|115.4|164.53
48,강남구,역삼동,세방하이빌1,771-4,11680-269,11680,,1,0771,0004,7,2026-01-28,129000,1,59.77
19,강남구,역삼동,세종빌라트,791-23,11680-241,11680,,1,0791,0023,5,2020-12-22,133000,3,122.45|150.82|162.48
72,강남구,역삼동,시티프라디움더강남101동,900,11680-4958,11680,,1,0900,0000,7,2026-02-05,180000,2,59.93|59.99
34,강남구,역삼동,시티프라디움더강남201동,901,11680-4957,11680,,1,0901,0000,3,2026-02-12,167000,1,70.54
12,강남구,역삼동,쎄비앙101동,778,11680-3720,11680,,1,0778,0000,2,2019-07-12,68500,1,116.82
17,강남구,역삼동,쎄비앙102동,778-5,11680-3721,11680,,1,0778,0005,4,2026-02-28,148000,3,99.24|109.35|114.29
14,강남구,역삼동,역삼동골든베리힐,667-1,11680-491,11680,,1,0667,0001,3,2020-10-24,93000,3,66.02|112.91|127.7
12,강남구,역삼동,역삼동그린비,656-32,11680-489,11680,,1,0656,0032,1,2020-05-01,85700,1,106.69
69,강남구,역삼동,역삼동우정에쉐르1,826-29,11680-504,11680,,1,0826,0029,23,2026-03-23,88000,4,52.01|57.98|59.81|71.78
93,강남구,역삼동,역삼동월드메르디앙,795-41,11680-3570,11680,,1,0795,0041,15,2025-11-13,160000,4,81.76|83.27|84.53|103.07
19,강남구,역삼동,역삼동칼라,607-17,11680-265,11680,,1,0607,0017,4,2024-08-06,85000,3,57.25|60.66|95.3
19,강남구,역삼동,역삼동프라임,664-21,11680-715,11680,,1,0664,0021,1,2018-05-14,85000,1,125.11
77,강남구,역삼동,역삼동하나빌,681-26,11680-267,11680,10100,1,0681,0026,13,2026-04-28,89000,7,28.44|31.12|33.37|49.55|50.47|50.89|52.31
60,강남구,역삼동,역삼디오슈페리움,832-5,11680-3683,11680,,1,0832,0005,12,2025-06-13,128000,3,46.9|84.34|84.92
12,강남구,역삼동,역삼르비앙1,835-12,11680-410,11680,,1,0835,0012,6,2026-01-21,155000,2,101.55|152.58
12,강남구,역삼동,역삼엔스위트1,656-30,11680-593,11680,,1,0656,0030,4,2022-12-29,92500,2,90.15|107.3
12,강남구,역삼동,역삼엔스위트102동,656-31,11680-594,11680,,1,0656,0031,5,2026-02-28,128000,3,84.68|90.15|107.3
15,강남구,역삼동,역삼예명,664-5,11680-490,11680,,1,0664,0005,3,2026-03-23,85000,2,66.34|67.08
12,강남구,역삼동,역삼우성,633-11,11680-661,11680,,1,0633,0011,3,2020-10-21,120000,1,108.23
70,강남구,역삼동,역삼우정에쉐르2,707-18,11680-493,11680,10100,1,0707,0018,15,2026-04-20,89000,5,43.17|47.02|47.83|49.38|50.72
15,강남구,역삼동,역삼이안애비,777-49,11680-502,11680,,1,0777,0049,4,2020-11-03,80000,2,84.28|108.3
15,강남구,역삼동,역삼이안애에이,777-2,11680-501,11680,,1,0777,0002,1,2021-07-01,103000,1,84.28
19,강남구,역삼동,역삼카이스아파트,836-35,11680-263,11680,,1,0836,0035,4,2024-05-23,138000,1,100.8
14,강남구,역삼동,예지인,828-11,11680-3814,11680,,1,0828,0011,2,2025-07-26,90000,2,66.16|75.35
19,강남구,역삼동,예지향,728-52,11680-460,11680,,1,0728,0052,4,2020-08-03,93500,3,84.6|84.78|84.93
91,강남구,역삼동,요진와이시티미니,727-9,11680-4069,11680,,1,0727,0009,22,2025-07-22,25000,3,12.1|12.94|17.47
42,강남구,역삼동,우림루미아트1,706-11,11680-665,11680,,1,0706,0011,15,2025-11-10,21700,3,23.66|23.9|24
42,강남구,역삼동,우림루미아트2,706-10,11680-664,11680,,1,0706,0010,17,2025-12-31,25000,3,23.66|23.9|24
19,강남구,역삼동,우성빌라트,797-12,11680-244,11680,,1,0797,0012,4,2020-07-12,95500,2,129.72|143.8
45,강남구,역삼동,우정에쉐르3,707-15,11680-595,11680,,1,0707,0015,5,2024-06-17,89900,3,39.94|39.97|63.67
34,강남구,역삼동,우정에쉐르멤버스,708-31,11680-494,11680,,1,0708,0031,14,2025-10-01,58700,3,22.12|36.19|36.37
63,강남구,역삼동,은하수,759-1,11680-246,11680,,1,0759,0001,6,2023-07-10,180000,3,66.24|67.14|69.99
98,강남구,역삼동,이스턴오피스텔,735-15,11680-4317,11680,,1,0735,0015,34,2025-08-01,20000,3,14.78|14.92|15.25
19,강남구,역삼동,정원,828-46,11680-577,11680,,1,0828,0046,2,2019-12-31,87000,2,96.58|97.6
28,강남구,역삼동,조이너스,747-1,11680-3682,11680,,1,0747,0001,1,2020-12-05,90000,1,84.28
14,강남구,역삼동,지석천평대,789-29,11680-462,11680,,1,0789,0029,5,2023-05-06,62000,2,59.77|63.03
56,강남구,역삼동,진넥스빌2,706-24,11680-666,11680,,1,0706,0024,22,2026-01-31,27500,3,23.85|29.44|30.53
19,강남구,역삼동,탑팰리스,723-21,11680-585,11680,,1,0723,0021,5,2023-07-20,107500,3,82.86|82.88|84.97
45,강남구,역삼동,트레벨,766-8,11680-274,11680,,1,0766,0008,10,2025-07-12,62000,2,33.48|36.74
12,강남구,역삼동,포스틸빌라트,741-22,11680-495,11680,,1,0741,0022,1,2022-03-11,53500,1,69.97
17,강남구,역삼동,풍림지오빌,635-5,11680-260,11680,,1,0635,0005,7,2020-11-23,52700,4,27.81|32.95|42.69|42.8
19,강남구,역삼동,프리마빌,727-11,11680-459,11680,,1,0727,0011,5,2025-08-08,120000,5,82.33|92.35|102.79|124.8|140.73
27,강남구,역삼동,프리빌리지,723-16,11680-4655,11680,,1,0723,0016,8,2024-04-13,60000,5,31.42|36.62|40.1|49.9|49.98
9,강남구,역삼동,프리우스역삼101동,636-33,11680-3670,11680,,1,0636,0033,3,2024-07-11,128000,1,82.48
18,강남구,역삼동,프리우스역삼102동,636,11680-3669,11680,,1,0636,0000,3,2021-02-05,115000,1,84.18
18,강남구,역삼동,한양럭스,628-1,11680-488,11680,,1,0628,0001,8,2021-11-08,118000,5,40.92|44|59.78|72.62|103.28
12,강남구,역삼동,현대이스트빌,728-45,11680-258,11680,,1,0728,0045,1,2020-12-17,190000,1,244.14
14,강남구,역삼동,현대트라움,760-7,11680-497,11680,,1,0760,0007,3,2019-10-04,205000,2,163.05|165.23
12,강남구,역삼동,현대하이츠,775-15,11680-586,11680,,1,0775,0015,4,2023-05-20,100000,3,74.1|99.22|111.96
80,강남구,일원동,삼성,626,11680-302,11680,,1,0626,0000,15,2026-03-24,175000,2,61.35|84.67
19,강남구,일원동,호정빌라트,679,11680-313,11680,,1,0679,0000,1,2019-10-17,110000,1,134.14
29,강남구,청담동,PH129,129,11680-4909,11680,,1,0129,0000,9,2025-12-12,1900000,1,273.96
12,강남구,청담동,강변상지리츠빌,106-17,11680-23,11680,,1,0106,0017,1,2020-10-26,307000,1,171.79
19,강남구,청담동,골든아트빌,28-13,11680-25,11680,,1,0028,0013,4,2026-01-14,223000,3,153.33|153.61|178.41
37,강남구,청담동,구산,128-1,11680-24,11680,,1,0128,0001,3,2026-03-21,220000,2,59.4|80.58
15,강남구,청담동,뉴현대리버빌,130-10,11680-26,11680,,1,0130,0010,2,2025-03-03,230000,2,133.12|163.48
13,강남구,청담동,대우로얄카운티2,116-5,11680-476,11680,,1,0116,0005,5,2024-09-11,500000,2,229.58|241.24
19,강남구,청담동,대우로얄카운티3,117-6,11680-100,11680,,1,0117,0006,2,2022-06-16,495000,2,244.68|244.72
19,강남구,청담동,대우리츠카운티,117-22,11680-27,11680,,1,0117,0022,6,2025-02-04,420000,2,211.72|257.34
17,강남구,청담동,대우멤버스카운티Ⅱ,59-2,11680-414,11680,,1,0059,0002,3,2022-04-26,270000,3,137.75|140.75|152.2
6,강남구,청담동,더갤러리파크,54-5,11680-4584,11680,,1,0054,0005,2,2023-12-01,530000,2,163.91|180.58
92,강남구,청담동,동양파라곤,69-18,11680-3667,11680,,1,0069,0018,17,2025-12-13,680000,7,171.101|197.468|219.669|219.965|224.384|244.925|244.977
88,강남구,청담동,라테라스청담,76-12,11680-4756,11680,,1,0076,0012,19,2026-01-26,80000,10,18.55|18.62|21.23|21.29|35.07|35.31|37.57|39.91|40.09|42.56
19,강남구,청담동,마크힐스웨스트윙,130-6,11680-3898,11680,,1,0130,0006,2,2022-02-25,570000,1,183.5
19,강남구,청담동,마크힐스이스트윙,130-7,11680-3899,11680,,1,0130,0007,5,2024-02-02,850000,1,192.86
19,강남구,청담동,목화,105-6,11680-30,11680,,1,0105,0006,6,2026-02-25,342000,2,133.97|232.93
18,강남구,청담동,범신칼릭스빌,125,11680-623,11680,,1,0125,0000,2,2021-10-02,150000,1,84.78
19,강남구,청담동,빌폴라리스,129-7,11680-3863,11680,,1,0129,0007,8,2025-02-24,570000,1,166.01
14,강남구,청담동,삼호빌라A동,113-16,11680-39,11680,,1,0113,0016,4,2024-07-17,330000,2,196.53|197.8
14,강남구,청담동,삼호빌라B동,113-23,11680-368,11680,,1,0113,0023,3,2025-11-29,490000,2,216.45|229.57
17,강남구,청담동,삼호빌라씨동,104-5,11680-40,11680,,1,0104,0005,4,2025-02-11,520000,3,164.91|209.97|229.77
19,강남구,청담동,상지리츠빌(127-16),127-16,11680-43,11680,,1,0127,0016,2,2019-06-04,280000,2,165.17|211.75
17,강남구,청담동,상지리츠빌10차,122-1,11680-3761,11680,,1,0122,0001,4,2019-08-31,250000,3,160.11|186.42|187.55
19,강남구,청담동,상지리츠빌4A,114,11680-44,11680,,1,0114,0000,1,2021-11-25,350000,1,177.07
19,강남구,청담동,상지리츠빌4B,114-18,11680-369,11680,,1,0114,0018,4,2025-06-02,410000,2,172.98|177.28
18,강남구,청담동,상지리츠빌5B,127-37,11680-370,11680,,1,0127,0037,2,2025-02-22,305000,1,152.85
19,강남구,청담동,상지리츠빌6,106-1,11680-46,11680,,1,0106,0001,4,2026-01-13,329000,3,149.88|150.85|168.67
12,강남구,청담동,상지리츠빌9차,116-10,11680-591,11680,,1,0116,0010,5,2025-06-26,490000,1,200.88
15,강남구,청담동,상지리츠빌카일룸2차,128-18,11680-3685,11680,,1,0128,0018,5,2024-04-19,1000000,1,244.32
19,강남구,청담동,상지리츠빌카일룸3차,129-16,11680-3855,11680,,1,0129,0016,8,2025-03-18,850000,3,196.42|254.96|265.47
17,강남구,청담동,상지카일룸,128,11680-478,11680,,1,0128,0000,1,2018-06-21,640000,1,244.98
18,강남구,청담동,씨티2차(201동),104-19,11680-50,11680,,1,0104,0019,3,2025-01-23,350000,2,84.33|133.95
19,강남구,청담동,씨티2차(202동),104-13,11680-49,11680,,1,0104,0013,3,2024-10-18,355000,2,97.74|115.1
19,강남구,청담동,씨티3차,105,11680-51,11680,,1,0105,0000,1,2018-05-30,192000,1,149.77
5,강남구,청담동,아노스카운트빌라트,90-17,11680-675,11680,,1,0090,0017,3,2024-04-15,250000,3,165.41|178.36|227.59
28,강남구,청담동,에비뉴나인티,90-13,11680-4914,11680,,1,0090,0013,3,2025-12-06,156200,3,49.6|49.61|49.7
19,강남구,청담동,연세리버빌,102-7,11680-55,11680,,1,0102,0007,6,2021-04-10,425000,1,236.42
19,강남구,청담동,연세리버빌3,104,11680-56,11680,,1,0104,0000,5,2022-04-16,526000,1,243.21
19,강남구,청담동,연세리버테라스,102,11680-436,11680,,1,0102,0000,2,2025-04-21,690000,1,243.49
13,강남구,청담동,연세빌라(102-6),102-6,11680-57,11680,,1,0102,0006,3,2020-06-21,199000,1,125.64
18,강남구,청담동,연세청담파크빌,59-21,11680-59,11680,,1,0059,0021,3,2025-08-26,430000,1,242.34
6,강남구,청담동,연세힐하우스(Ⅱ),102-5,11680-453,11680,,1,0102,0005,1,2019-12-20,283000,1,238.11
18,강남구,청담동,연세힐하우스1,102-2,11680-676,11680,,1,0102,0002,6,2022-02-14,300000,5,141.9|169.51|176.88|177.58|187.73
49,강남구,청담동,영풍마드레빌,36,11680-412,11680,,1,0036,0000,7,2025-07-30,207000,1,122.2
25,강남구,청담동,우성아파트,11-25,11680-592,11680,,1,0011,0025,9,2026-01-06,175000,6,74.72|79.34|82.9|83.68|84.7|105.58
14,강남구,청담동,이니그마빌,94,11680-60,11680,,1,0094,0000,5,2023-04-09,600000,2,244.77|244.91
16,강남구,청담동,이니그마빌2,90-10,11680-99,11680,,1,0090,0010,3,2020-05-28,500000,2,230.69|272.38
41,강남구,청담동,청담2차이-편한세상(204동),15,11680-3633,11680,,1,0015,0000,7,2026-02-11,261500,3,89.13|91.42|98.05
41,강남구,청담동,청담2차이-편한세상(205동),15-21,11680-3704,11680,,1,0015,0021,10,2026-04-14,265000,3,84.77|84.79|119.55
49,강남구,청담동,청담3차이-편한세상(301동),44-21,11680-3773,11680,,1,0044,0021,19,2026-03-07,260000,5,71.63|72.37|84.09|84.97|145.33
94,강남구,청담동,청담4차이-편한세상,28-20,11680-3946,11680,,1,0028,0020,22,2026-04-06,345000,4,84.51|84.57|97.19|136.41
28,강남구,청담동,청담7상지리츠빌,115-6,11680-451,11680,,1,0115,0006,1,2019-05-08,419000,1,201.38
18,강남구,청담동,청담8차상지리츠빌,121-14,11680-678,11680,,1,0121,0014,5,2025-02-17,590000,3,203.47|208.72|273.45
11,강남구,청담동,청담CJ빌리지,111-11,11680-587,11680,,1,0111,0011,3,2022-11-16,245000,3,158.77|159.55|159.94
19,강남구,청담동,청담그랑빌,46-5,11680-483,11680,,1,0046,0005,2,2023-09-20,118000,2,82.8|95.41
12,강남구,청담동,청담대우로얄카운티5차,59-13,11680-413,11680,,1,0059,0013,1,2018-08-21,330000,1,244.27
12,강남구,청담동,청담대우로얄카운티6차,101-1,11680-3616,11680,,1,0101,0001,3,2023-03-09,330000,3,166.3|166.63|191.59
15,강남구,청담동,청담대우멤버스카운티10차,110-13,11680-572,11680,,1,0110,0013,2,2020-06-06,180000,1,147.91
18,강남구,청담동,청담대우멤버스카운티11차,122-15,11680-575,11680,,1,0122,0015,2,2022-07-07,315000,2,164.65|164.99
16,강남구,청담동,청담대우멤버스카운티12차,110-11,11680-576,11680,,1,0110,0011,1,2018-09-04,161000,1,153.38
19,강남구,청담동,청담대우멤버스카운티6차,110-4,11680-571,11680,,1,0110,0004,2,2019-07-19,200000,1,148.5
19,강남구,청담동,청담대우멤버스카운티7차,110-3,11680-570,11680,,1,0110,0003,2,2024-07-23,285000,2,144.72|145.14
10,강남구,청담동,청담대우멤버스카운티8차,110,11680-569,11680,,1,0110,0000,2,2023-04-08,240500,1,141.04
10,강남구,청담동,청담대우멤버스카운티9차,110-7,11680-574,11680,,1,0110,0007,1,2019-08-02,140000,1,123.8
12,강남구,청담동,청담동마크노빌,89-12,11680-3813,11680,,1,0089,0012,6,2022-07-27,450000,1,270.25
16,강남구,청담동,청담동현대빌라트,121,11680-87,11680,,1,0121,0000,4,2025-03-12,365000,1,183.77
18,강남구,청담동,청담디에브스아파트,62-6,11680-4643,11680,,1,0062,0006,10,2025-06-10,117562,10,45.15|50.63|56.89|63.82|64.96|67.88|72.53|78.7|82.55|91.68
17,강남구,청담동,청담로얄카운티,117-3,11680-67,11680,10400,1,0117,0003,6,2026-04-27,569000,3,218.94|219.66|244.95
19,강남구,청담동,청담매스터빌,141-1,11680-97,11680,,1,0141,0001,3,2020-06-16,260000,1,206.85
18,강남구,청담동,청담범신칼릭스빌2차,109-16,11680-3736,11680,,1,0109,0016,5,2020-03-02,148000,1,102.69
888,강남구,청담동,청담삼익아파트,134-15,11680-35,11680,,1,0134,0015,38,2021-06-03,440000,9,104.63|105.58|106.44|106.86|107.21|108.51|109.49|138.51|161.75
124,강남구,청담동,청담스위트,34-13,11680-4364,11680,,1,0034,0013,54,2025-12-31,26000,4,12.449|13.425|14.039|14.224
29,강남구,청담동,청담아르지움,32,11680-4359,11680,,1,0032,0000,5,2024-04-03,49000,2,22.57|25.65
18,강남구,청담동,청담어퍼하우스,64-1,11680-4862,11680,,1,0064,0001,7,2024-08-30,740000,3,197.73|200.32|200.38
18,강남구,청담동,청담파라곤Ⅱ1단지,102-1,11680-3882,11680,,1,0102,0001,11,2020-09-07,342000,7,157.12|159.15|187.8|187.82|195.88|198.81|217.2
17,강남구,청담동,청담파라곤Ⅱ2단지,102-13,11680-3881,11680,,1,0102,0013,7,2025-05-31,450000,4,149.74|153.77|177.06|241.88
10,강남구,청담동,청담파크빌,46-12,11680-454,11680,,1,0046,0012,2,2024-08-07,99000,1,79.7
